PrimaryKey,URL,RaceDataJSON
rising+moon3,https://www.pedigreequery.com/rising+moon3,"[{""comment"":""SY NO 17-1"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""RISING MOON3"",""horse_pk"":""rising+moon3"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""NITE LIGHT2"",""pk"":""nite+light2"",""url"":""https://www.pedigreequery.com/nite+light2""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""RISING MOON3"",""pk"":""rising+moon3"",""url"":""https://www.pedigreequery.com/rising+moon3""},""time"":""2:31.58"",""track"":""BELMONT PARK"",""trainer"":"""",""winner"":{""name"":""ELDAAFER"",""pk"":""eldaafer"",""url"":""https://www.pedigreequery.com/eldaafer""},""year"":""2009""}]"
riva+ridge,https://www.pedigreequery.com/riva+ridge,"[{""comment"":""HD NWR"",""country"":""UNITED STATES"",""dam"":{""name"":""IBERIA"",""pk"":""iberia"",""url"":""https://www.pedigreequery.com/iberia""},""distance"":""9.5 F"",""family"":""1-k"",""grade"":""Grade I"",""horse_name"":""RIVA RIDGE"",""horse_pk"":""riva+ridge"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""TRUE KNIGHT"",""pk"":""true+knight"",""url"":""https://www.pedigreequery.com/true+knight""},""series_grade"":""Grade II"",""sire"":{""name"":""FIRST LANDING"",""pk"":""first+landing"",""url"":""https://www.pedigreequery.com/first+landing""},""surface"":""Dirt"",""third"":{""name"":""TENTAM"",""pk"":""tentam"",""url"":""https://www.pedigreequery.com/tentam""},""time"":""1:52.40"",""track"":""BELMONT PARK, NY"",""trainer"":""LUCIEN LAURIN"",""winner"":{""name"":""RIVA RIDGE"",""pk"":""riva+ridge"",""url"":""https://www.pedigreequery.com/riva+ridge""},""year"":""1973""}]"
roamer,https://www.pedigreequery.com/roamer,"[{""comment"":""NTR"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""ROAMER"",""horse_pk"":""roamer"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ROAMER"",""pk"":""roamer"",""url"":""https://www.pedigreequery.com/roamer""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""BORROW2"",""pk"":""borrow2"",""url"":""https://www.pedigreequery.com/borrow2""},""time"":""1:50.60"",""track"":""OLD AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""TARTAR8"",""pk"":""tartar8"",""url"":""https://www.pedigreequery.com/tartar8""},""year"":""1915""},{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""ROAMER"",""horse_pk"":""roamer"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ROAMER"",""pk"":""roamer"",""url"":""https://www.pedigreequery.com/roamer""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""GEORGE SMITH"",""pk"":""george+smith"",""url"":""https://www.pedigreequery.com/george+smith""},""time"":""1:50.20"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""CUDGEL"",""pk"":""cudgel"",""url"":""https://www.pedigreequery.com/cudgel""},""year"":""1918""}]"
rock+view,https://www.pedigreequery.com/rock+view,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""ROCK VIEW"",""horse_pk"":""rock+view"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BUSKIN"",""pk"":""buskin"",""url"":""https://www.pedigreequery.com/buskin""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ROCK VIEW"",""pk"":""rock+view"",""url"":""https://www.pedigreequery.com/rock+view""},""time"":""2:08.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""BUCKHORN"",""pk"":""buckhorn"",""url"":""https://www.pedigreequery.com/buckhorn""},""year"":""1914""}]"
rocketry5,https://www.pedigreequery.com/rocketry5,"[{""comment"":""1/2,HD,NK,NO,NO 3RD STRAIGHT WIN"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""ROCKETRY5"",""horse_pk"":""rocketry5"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ROCKETRY5"",""pk"":""rocketry5"",""url"":""https://www.pedigreequery.com/rocketry5""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""REALM8"",""pk"":""realm8"",""url"":""https://www.pedigreequery.com/realm8""},""time"":""2:28.97"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""MARCONI18"",""pk"":""marconi18"",""url"":""https://www.pedigreequery.com/marconi18""},""year"":""2019""}]"
roman+brother,https://www.pedigreequery.com/roman+brother,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""ROMAN BROTHER"",""horse_pk"":""roman+brother"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ROMAN BROTHER"",""pk"":""roman+brother"",""url"":""https://www.pedigreequery.com/roman+brother""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""KELSO"",""pk"":""kelso"",""url"":""https://www.pedigreequery.com/kelso""},""time"":""2:00.60"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""PIA STAR"",""pk"":""pia+star"",""url"":""https://www.pedigreequery.com/pia+star""},""year"":""1965""}]"
roman+soldier,https://www.pedigreequery.com/roman+soldier,"[{""comment"":""136 BY 4 LENGTHS"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""ROMAN SOLDIER"",""horse_pk"":""roman+soldier"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""GOOD GAMBLE"",""pk"":""good+gamble"",""url"":""https://www.pedigreequery.com/good+gamble""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ROMAN SOLDIER"",""pk"":""roman+soldier"",""url"":""https://www.pedigreequery.com/roman+soldier""},""time"":""1:50.00"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""DISCOVERY"",""pk"":""discovery"",""url"":""https://www.pedigreequery.com/discovery""},""year"":""1936""}]"
roo+art,https://www.pedigreequery.com/roo+art,"[{""comment"":""18-1"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""ROO ART"",""horse_pk"":""roo+art"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ROO ART"",""pk"":""roo+art"",""url"":""https://www.pedigreequery.com/roo+art""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""CREME FRAICHE"",""pk"":""creme+fraiche"",""url"":""https://www.pedigreequery.com/creme+fraiche""},""time"":""2:26.40"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""LITTLE MISSOURI"",""pk"":""little+missouri"",""url"":""https://www.pedigreequery.com/little+missouri""},""year"":""1986""}]"
royal+assault,https://www.pedigreequery.com/royal+assault,"[{""comment"":""CUBA DQ 3 TO 5. FUNNY CIDE 5 TO 4."",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""ROYAL ASSAULT"",""horse_pk"":""royal+assault"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""GYGISTAR"",""pk"":""gygistar"",""url"":""https://www.pedigreequery.com/gygistar""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ROYAL ASSAULT"",""pk"":""royal+assault"",""url"":""https://www.pedigreequery.com/royal+assault""},""time"":""1:46.69"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""LIMEHOUSE2"",""pk"":""limehouse2"",""url"":""https://www.pedigreequery.com/limehouse2""},""year"":""2005""}]"
royal+harmony,https://www.pedigreequery.com/royal+harmony,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""ROYAL HARMONY"",""horse_pk"":""royal+harmony"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PROTANTO"",""pk"":""protanto"",""url"":""https://www.pedigreequery.com/protanto""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ROYAL HARMONY"",""pk"":""royal+harmony"",""url"":""https://www.pedigreequery.com/royal+harmony""},""time"":""2:03.60"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""NEVER BOW"",""pk"":""never+bow"",""url"":""https://www.pedigreequery.com/never+bow""},""year"":""1971""}]"
running+stag,https://www.pedigreequery.com/running+stag,"[{""comment"":""BY 7Â¼ L. 4TH GOLDEN MISSILE"",""country"":""UNITED STATES"",""dam"":{""name"":""FRUHLINGSTAG"",""pk"":""fruhlingstag"",""url"":""https://www.pedigreequery.com/fruhlingstag""},""distance"":""9 F"",""family"":""1-e"",""grade"":""Grade II"",""horse_name"":""RUNNING STAG"",""horse_pk"":""running+stag"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DEPUTY DIAMOND"",""pk"":""deputy+diamond"",""url"":""https://www.pedigreequery.com/deputy+diamond""},""series_grade"":""Grade II"",""sire"":{""name"":""COZZENE"",""pk"":""cozzene"",""url"":""https://www.pedigreequery.com/cozzene""},""surface"":""Dirt"",""third"":{""name"":""SIR BEAR"",""pk"":""sir+bear"",""url"":""https://www.pedigreequery.com/sir+bear""},""time"":""1:46.39"",""track"":""BELMONT PARK, NY"",""trainer"":""PHILIP MITCHELL"",""winner"":{""name"":""RUNNING STAG"",""pk"":""running+stag"",""url"":""https://www.pedigreequery.com/running+stag""},""year"":""1999""}]"
russell,https://www.pedigreequery.com/russell,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""RUSSELL"",""horse_pk"":""russell"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PESSARA"",""pk"":""pessara"",""url"":""https://www.pedigreequery.com/pessara""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""RUSSELL"",""pk"":""russell"",""url"":""https://www.pedigreequery.com/russell""},""time"":""2:08.75"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""JUDGE MORROW"",""pk"":""judge+morrow"",""url"":""https://www.pedigreequery.com/judge+morrow""},""year"":""1892""}]"
saarland,https://www.pedigreequery.com/saarland,"[{""comment"":""TRACK: SLOPPY"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""SAARLAND"",""horse_pk"":""saarland"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""VOLPONI"",""pk"":""volponi"",""url"":""https://www.pedigreequery.com/volponi""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SAARLAND"",""pk"":""saarland"",""url"":""https://www.pedigreequery.com/saarland""},""time"":""1:47.84"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""IRON DEPUTY"",""pk"":""iron+deputy"",""url"":""https://www.pedigreequery.com/iron+deputy""},""year"":""2003""}]"
sam+jackson,https://www.pedigreequery.com/sam+jackson,"[{""comment"":""NTR 130"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""SAM JACKSON"",""horse_pk"":""sam+jackson"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""G M MILLER"",""pk"":""g+m+miller"",""url"":""https://www.pedigreequery.com/g+m+miller""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SAM JACKSON"",""pk"":""sam+jackson"",""url"":""https://www.pedigreequery.com/sam+jackson""},""time"":""2:03.40"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""WHISK BROOM2"",""pk"":""whisk+broom2"",""url"":""https://www.pedigreequery.com/whisk+broom2""},""year"":""1913""}]"
sea+hero,https://www.pedigreequery.com/sea+hero,"[{""comment"":""NSR WON BY 8Â¼ L."",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""SEA HERO"",""horse_pk"":""sea+hero"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""WALLENDA"",""pk"":""wallenda"",""url"":""https://www.pedigreequery.com/wallenda""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SEA HERO"",""pk"":""sea+hero"",""url"":""https://www.pedigreequery.com/sea+hero""},""time"":""1:46.71"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""DEVIL HIS DUE"",""pk"":""devil+his+due"",""url"":""https://www.pedigreequery.com/devil+his+due""},""year"":""1994""}]"
seabiscuit,https://www.pedigreequery.com/seabiscuit,"[{""comment"":""NO"",""country"":""UNITED STATES"",""dam"":{""name"":""SWING ON"",""pk"":""swing+on"",""url"":""https://www.pedigreequery.com/swing+on""},""distance"":""9 F"",""family"":""5-j"",""grade"":"""",""horse_name"":""SEABISCUIT"",""horse_pk"":""seabiscuit"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ANEROID"",""pk"":""aneroid"",""url"":""https://www.pedigreequery.com/aneroid""},""series_grade"":""Grade II"",""sire"":{""name"":""HARD TACK"",""pk"":""hard+tack"",""url"":""https://www.pedigreequery.com/hard+tack""},""surface"":""Dirt"",""third"":{""name"":""MEMORY BOOK"",""pk"":""memory+book"",""url"":""https://www.pedigreequery.com/memory+book""},""time"":""1:50.20"",""track"":""BELMONT PARK, NY"",""trainer"":""R. THOMAS SMITH"",""winner"":{""name"":""SEABISCUIT"",""pk"":""seabiscuit"",""url"":""https://www.pedigreequery.com/seabiscuit""},""year"":""1937""}]"
seattle+fitz,https://www.pedigreequery.com/seattle+fitz,"[{""comment"":""TRACK: FAST"",""country"":""UNITED STATES"",""dam"":{""name"":""HUG A SLEW"",""pk"":""hug+a+slew"",""url"":""https://www.pedigreequery.com/hug+a+slew""},""distance"":""9 F"",""family"":""13-c"",""grade"":""Grade II"",""horse_name"":""SEATTLE FITZ"",""horse_pk"":""seattle+fitz"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DYNEVER"",""pk"":""dynever"",""url"":""https://www.pedigreequery.com/dynever""},""series_grade"":""Grade II"",""sire"":{""name"":""FITZCARRALDO"",""pk"":""fitzcarraldo"",""url"":""https://www.pedigreequery.com/fitzcarraldo""},""surface"":""Dirt"",""third"":{""name"":""NEWFOUNDLAND3"",""pk"":""newfoundland3"",""url"":""https://www.pedigreequery.com/newfoundland3""},""time"":""1:46.30"",""track"":""BELMONT PARK, NY"",""trainer"":""KIARAN P. MCLAUGHLIN"",""winner"":{""name"":""SEATTLE FITZ"",""pk"":""seattle+fitz"",""url"":""https://www.pedigreequery.com/seattle+fitz""},""year"":""2004""}]"
seeking+daylight,https://www.pedigreequery.com/seeking+daylight,"[{""comment"":""SLOPPY; 8 RAN; BY 8Â¼ L."",""country"":""UNITED STATES"",""dam"":{""name"":""PLAY ALL DAY"",""pk"":""play+all+day"",""url"":""https://www.pedigreequery.com/play+all+day""},""distance"":""9 F"",""family"":""2-n"",""grade"":""Grade II"",""horse_name"":""SEEKING DAYLIGHT"",""horse_pk"":""seeking+daylight"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""COUNTRY BE GOLD"",""pk"":""country+be+gold"",""url"":""https://www.pedigreequery.com/country+be+gold""},""series_grade"":""Grade II"",""sire"":{""name"":""SEEKING THE GOLD"",""pk"":""seeking+the+gold"",""url"":""https://www.pedigreequery.com/seeking+the+gold""},""surface"":""Dirt"",""third"":{""name"":""GRIFFINITE"",""pk"":""griffinite"",""url"":""https://www.pedigreequery.com/griffinite""},""time"":""1:46.35"",""track"":""BELMONT PARK, NY"",""trainer"":""MARK A. HENNIG"",""winner"":{""name"":""SEEKING DAYLIGHT"",""pk"":""seeking+daylight"",""url"":""https://www.pedigreequery.com/seeking+daylight""},""year"":""2002""}]"
shaman+ghost,https://www.pedigreequery.com/shaman+ghost,"[{""comment"":""TRACK: FAST, 10R"",""country"":""UNITED STATES"",""dam"":{""name"":""GETBACK TIME"",""pk"":""getback+time"",""url"":""https://www.pedigreequery.com/getback+time""},""distance"":""12 F"",""family"":""1-g"",""grade"":""Grade II"",""horse_name"":""SHAMAN GHOST"",""horse_pk"":""shaman+ghost"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""TURCO BRAVO"",""pk"":""turco+bravo"",""url"":""https://www.pedigreequery.com/turco+bravo""},""series_grade"":""Grade II"",""sire"":{""name"":""GHOSTZAPPER"",""pk"":""ghostzapper"",""url"":""https://www.pedigreequery.com/ghostzapper""},""surface"":""Dirt"",""third"":{""name"":""ELNAAWI"",""pk"":""elnaawi"",""url"":""https://www.pedigreequery.com/elnaawi""},""time"":""2:28.40"",""track"":""BELMONT PARK, NY"",""trainer"":""JAMES A. JERKENS"",""winner"":{""name"":""SHAMAN GHOST"",""pk"":""shaman+ghost"",""url"":""https://www.pedigreequery.com/shaman+ghost""},""year"":""2016""}]"
sheilas+reward,https://www.pedigreequery.com/sheilas+reward,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""SHEILAS REWARD"",""horse_pk"":""sheilas+reward"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""SHEILAS REWARD"",""pk"":""sheilas+reward"",""url"":""https://www.pedigreequery.com/sheilas+reward""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""COUNTY DELIGHT"",""pk"":""county+delight"",""url"":""https://www.pedigreequery.com/county+delight""},""time"":""2:03.40"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""PALESTINIAN"",""pk"":""palestinian"",""url"":""https://www.pedigreequery.com/palestinian""},""year"":""1951""}]"
sidney+grant,https://www.pedigreequery.com/sidney+grant,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""SIDNEY GRANT"",""horse_pk"":""sidney+grant"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ST BRIDEAUX"",""pk"":""st+brideaux"",""url"":""https://www.pedigreequery.com/st+brideaux""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SIDNEY GRANT"",""pk"":""sidney+grant"",""url"":""https://www.pedigreequery.com/sidney+grant""},""time"":""1:49.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""QUESTIONNAIRE"",""pk"":""questionnaire"",""url"":""https://www.pedigreequery.com/questionnaire""},""year"":""1931""}]"
silver+supreme,https://www.pedigreequery.com/silver+supreme,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":""SANTA QUILLA"",""pk"":""santa+quilla"",""url"":""https://www.pedigreequery.com/santa+quilla""},""distance"":""12 F"",""family"":""20"",""grade"":""Grade I"",""horse_name"":""SILVER SUPREME"",""horse_pk"":""silver+supreme"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PRINCELET"",""pk"":""princelet"",""url"":""https://www.pedigreequery.com/princelet""},""series_grade"":""Grade II"",""sire"":{""name"":""AL HATTAB"",""pk"":""al+hattab"",""url"":""https://www.pedigreequery.com/al+hattab""},""surface"":""Dirt"",""third"":{""name"":""BALTIMORE CANYON"",""pk"":""baltimore+canyon"",""url"":""https://www.pedigreequery.com/baltimore+canyon""},""time"":""2:29.40"",""track"":""BELMONT PARK, NY"",""trainer"":""RICHARD T. DESTASIO"",""winner"":{""name"":""SILVER SUPREME"",""pk"":""silver+supreme"",""url"":""https://www.pedigreequery.com/silver+supreme""},""year"":""1982""},{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""SILVER SUPREME"",""horse_pk"":""silver+supreme"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""SING SING2"",""pk"":""sing+sing2"",""url"":""https://www.pedigreequery.com/sing+sing2""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SILVER SUPREME"",""pk"":""silver+supreme"",""url"":""https://www.pedigreequery.com/silver+supreme""},""time"":""2:31.00"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""HIGHLAND BLADE"",""pk"":""highland+blade"",""url"":""https://www.pedigreequery.com/highland+blade""},""year"":""1983""}]"
sing+sing2,https://www.pedigreequery.com/sing+sing2,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""SING SING2"",""horse_pk"":""sing+sing2"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""SING SING2"",""pk"":""sing+sing2"",""url"":""https://www.pedigreequery.com/sing+sing2""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SILVER SUPREME"",""pk"":""silver+supreme"",""url"":""https://www.pedigreequery.com/silver+supreme""},""time"":""2:31.00"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""HIGHLAND BLADE"",""pk"":""highland+blade"",""url"":""https://www.pedigreequery.com/highland+blade""},""year"":""1983""}]"
single+foot,https://www.pedigreequery.com/single+foot,"[{""comment"":""NO 6TH SARAZEN(130)"",""country"":""UNITED STATES"",""dam"":{""name"":""VIRGINIA L."",""pk"":""virginia+l."",""url"":""https://www.pedigreequery.com/virginia+l.""},""distance"":""9 F"",""family"":""4-m"",""grade"":"""",""horse_name"":""SINGLE FOOT"",""horse_pk"":""single+foot"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PEANUTS"",""pk"":""peanuts"",""url"":""https://www.pedigreequery.com/peanuts""},""series_grade"":""Grade II"",""sire"":{""name"":""WRACK"",""pk"":""wrack"",""url"":""https://www.pedigreequery.com/wrack""},""surface"":""Dirt"",""third"":{""name"":""DANGEROUS"",""pk"":""dangerous"",""url"":""https://www.pedigreequery.com/dangerous""},""time"":""1:50.40"",""track"":""AQUEDUCT, NY"",""trainer"":""HARRY RITES"",""winner"":{""name"":""SINGLE FOOT"",""pk"":""single+foot"",""url"":""https://www.pedigreequery.com/single+foot""},""year"":""1926""}]"
